frase_id,frase,multi_vote,majority_vote,agreement_rate,annotators,total_annotations,n_labels_multi
3830134,"Ar mulher elegante e tem ar mulher brega
.","[""aparencia""]",aparencia,100.0,2,3,1
3830137,"Tem mulher bunita , mulher inteligente ar.",[],,0.0,2,0,0
3830139,Tem mulher segura e tem mulher carente.,"[""papel_social""]",papel_social,50.0,2,3,1
3830167,Tem mulher manera e a mulher barro.,"[""aparencia""]",aparencia,50.0,2,1,1
3830390,E quando eu chupo ela é uma lavagem cerebral.,"[""habilidades""]",habilidades,50.0,2,1,1
3830409,Porque quando eu te digo: Mermão ela tá dando mole.,"[""comportamentos""]",comportamentos,100.0,2,3,1
3831751,"As mulheres tavam soltas demais,.","[""comportamentos""]",comportamentos,100.0,2,3,1
3832141,"Sou um homem solitário
.","[""identidade""]",identidade,100.0,2,4,1
383299,Tá com a filha mal casada.,"[""identidade""]",identidade,100.0,2,3,1
3834366,Lua e parei no momento.,"[""outros""]",outros,100.0,2,2,1
3834368,"Ela domina o tempo dessa selva, ela é leoa.","[""identidade""]",identidade,50.0,2,2,1
3834372,"E que geral disfarça parça, ela é mó brisa.","[""comportamentos""]",comportamentos,100.0,2,3,1
383504,Ela é casada por justa união.,"[""papel_social""]",papel_social,100.0,2,4,1
3835172,"Homem casado ""fica tudo exibido"".","[""identidade""]",identidade,100.0,2,4,1
3835177,Juvenal é cabra muito inteligente.,"[""identidade""]",identidade,50.0,2,1,1
3835266,"Ele é nordestino e não foge sem lutar
.","[""identidade""]",identidade,100.0,2,4,1
3835271,"Ele é o lamento da alma do meu sertão
.","[""identidade""]",identidade,50.0,2,2,1
3835437,Se é verdade que um homem rico leva uma vida triste.,"[""identidade""]",identidade,50.0,2,1,1
3835519,"Se ela é alta, média ou pequena.","[""aparencia""]",aparencia,100.0,2,3,1
3835789,Porque ela é minha menina.,"[""identidade""]",identidade,100.0,2,3,1
3835855,Menina pura como flor.,"[""identidade""]",identidade,100.0,2,6,1
3836033,"Só uma mulher gostosa te dá a vida eterna
.","[""aparencia""]",aparencia,100.0,2,4,1
3836054,Só uma mulher gostosa te dá.,"[""aparencia""]",aparencia,50.0,2,2,1
3836058,Só uma mulher gostosa te dá (3x).,"[""aparencia""]",aparencia,100.0,2,3,1
3836080,A sua menina tá crescidinha demais.,"[""identidade""]",identidade,100.0,2,3,1
3836507,Ela adora punk rock eu sei.,"[""identidade""]",identidade,50.0,2,1,1
3836898,"...Ela é punk rock meu bem


.","[""identidade""]",identidade,50.0,2,3,1
3837334,Se ela era feia antes d'eu beber.,"[""aparencia""]",aparencia,100.0,2,3,1
3837545,O que sua filha patricinha viu num cara louco como eu.,"[""identidade""]",identidade,50.0,2,1,1
3838023,revelar segredos sobre ele mesmo.,"[""comportamentos""]",comportamentos,50.0,2,2,1
3838198,ele é tão grande quanto esse seu.,"[""aparencia""]",aparencia,50.0,2,2,1
3838701,ele estava estacionado.,"[""comportamentos""]",comportamentos,100.0,2,2,1
3838721,da menina mais bonita.,"[""aparencia""]",aparencia,50.0,2,1,1
38390,Ela era diferente.,"[""papel_social""]",papel_social,50.0,2,3,1
3839168,Montezuma será fatal.,"[""comportamentos""]",comportamentos,100.0,2,2,1
3839355,"Do homem errante
.","[""identidade""]",identidade,100.0,2,4,1
3839434,"Ao homem racional
.","[""identidade""]",identidade,50.0,2,1,1
383971,"Se tem muita cerveja, também tem mulher bonita.","[""aparencia""]",aparencia,50.0,2,2,1
3840728,Ele era pequeno.,"[""identidade""]",identidade,50.0,2,3,1
3841412,"De garoto podre
.","[""outros""]",outros,50.0,2,1,1
3841413,Garoto podre.,"[""identidade""]",identidade,50.0,2,2,1
3841414,"Garoto podre
.","[""identidade""]",identidade,100.0,2,3,1
3841511,Johnny foi preso.,"[""identidade""]",identidade,50.0,2,1,1
3841931,Ele é o reizinho poliglota.,"[""habilidades""]",habilidades,50.0,2,1,1
3841941,Ele é o príncipe.,"[""identidade""]",identidade,50.0,2,4,1
3841945,Ele é muito bacana.,"[""identidade""]",identidade,50.0,2,2,1
3842046,Zé nunca foi latifundiario.,"[""habilidades""]",habilidades,50.0,2,4,1
3842047,Zé nunca foi patrão.,"[""habilidades""]",habilidades,50.0,2,1,1
384219,Pra te fazer sentir a mulher mais feliz do mundo.,"[""habilidades"", ""comportamentos""]",habilidades,100.0,2,5,2
3842584,"Ela é feita de chumbo, acho que vai desabar.","[""identidade""]",identidade,50.0,2,1,1
3843240,Deixou pra trás um namorado chato.,"[""outros""]",outros,50.0,2,1,1
3843309,"Mulheres nuas, sensuais..","[""aparencia""]",aparencia,50.0,2,1,1
3843828,Ele era o homem que bebia demais.,"[""comportamentos""]",comportamentos,100.0,2,3,1
3843839,"Ele era o homem que bebia demais
.","[""comportamentos""]",comportamentos,100.0,2,3,1
3843856,Ele era o homem que bebia....,"[""identidade""]",identidade,50.0,2,1,1
38446,"Ela é fútil, mas eu gosto.","[""comportamentos""]",comportamentos,100.0,2,5,1
3844864,"Paulo é gigante,.","[""identidade""]",identidade,100.0,2,3,1
3844869,Paulo está moicano.,"[""aparencia""]",aparencia,50.0,2,1,1
3845254,"Eles estão cegos, eles estão podres.","[""identidade""]",identidade,100.0,2,3,1
3845537,"Observe agora, eles já estão cegos e.","[""habilidades""]",habilidades,50.0,2,3,1
3846237,"Observe agora, eles já estão cegos e suicidas..","[""identidade"", ""comportamentos""]",identidade,100.0,2,4,2
3846675,"Homem rude, homem cruel.","[""identidade""]",identidade,100.0,2,2,1
3846692,O erro do homem é gananciar.,"[""comportamentos""]",comportamentos,50.0,2,1,1
3847061,Ontem a garota prostituta se matou.,"[""identidade""]",identidade,50.0,2,2,1
3847351,garoto pequeno joga fora seus brinquedos.,"[""comportamentos""]",comportamentos,100.0,2,3,1
3847433,"mulher é coisa rara, brinquedo mimado.","[""identidade""]",identidade,50.0,2,3,1
3847456,por ter criado a minha nova esposa fiel.,"[""identidade""]",identidade,50.0,2,4,1
3847897,Ela é vegetariana e almoça no.,"[""identidade""]",identidade,50.0,2,1,1
3847910,Ele quer ser punk.,"[""comportamentos""]",comportamentos,50.0,2,1,1
3847911,"Ele quer ser punk, punk, punk....","[""identidade""]",identidade,50.0,2,2,1
3847913,"Ele quer ser punk, punk, punk...
.","[""comportamentos""]",comportamentos,50.0,2,2,1
384813,Rapaz é difícil demais gostar.,"[""comportamentos""]",comportamentos,100.0,2,3,1
3848187,Você mulher solteira.,"[""identidade""]",identidade,50.0,2,4,1
3848194,Seu homem tá cansado.,"[""comportamentos""]",comportamentos,50.0,2,2,1
3848489,Eu to cansado de mina bonitinha sonhando em ser modelo.,"[""aparencia""]",aparencia,100.0,2,3,1
384882,Esse homem sujo e cheio de remorso já sofreu demais.,"[""identidade"", ""comportamentos""]",identidade,100.0,2,6,2
3848990,"Tem umas minas loucas que me encaram no começo,mas eu fico de cantinho enxugando mais um vinho...","[""comportamentos""]",comportamentos,100.0,2,3,1
3849400,As garotas são bonitas e jeitosas.,"[""identidade""]",identidade,50.0,2,2,1
3849467,"Foi a vontade de deus que ela fosse minha mulher
.","[""valores""]",valores,50.0,2,1,1
3849823,Mina louca!,"[""identidade""]",identidade,100.0,2,3,1
3849991,"Uma mina muito linda, em cima da casa olhava.","[""identidade""]",identidade,50.0,2,1,1
3850142,A mina era feia e agora dá pra encarar.,"[""aparencia""]",aparencia,100.0,2,2,1
3850586,E o homem branco verá.,"[""identidade""]",identidade,50.0,2,2,1
3850588,E o homem branco verá (aaaaaaaaaaaah).,"[""outros""]",outros,50.0,2,3,1
3850594,Aquela peste é doença de homem branco.,"[""identidade"", ""valores""]",identidade,100.0,2,6,2
3851672,"Tipo menino bobo, isso pra mim é novo.",[],,0.0,2,0,0
3851740,"Ela é valiosa e você sabe o quanto vale
.","[""identidade""]",identidade,50.0,2,2,1
3851744,É que enquanto ela geme mais alto.,"[""comportamentos""]",comportamentos,100.0,2,3,1
3851796,"Ela é safada e quer o meu cordão de ouro
.","[""comportamentos""]",comportamentos,100.0,2,2,1
3852161,Essa menina é a perdição.,"[""outros""]",outros,50.0,2,2,1
3852261,Ela é a levada do soul.,"[""outros""]",outros,50.0,2,2,1
3852321,"Essa mina é responsa, paga suas conta.","[""identidade""]",identidade,100.0,2,3,1
3852908,A nossa pista em chamas e o tempo montando.,"[""outros""]",outros,50.0,2,1,1
385347,É muita mulher boa.,"[""identidade""]",identidade,100.0,2,4,1
3853497,Será que eles são tão puros.,"[""valores"", ""comportamentos""]",valores,100.0,2,6,2
3853690,"Ela é mó gata, e tem uma cara que não vale nada,.","[""aparencia""]",aparencia,50.0,2,1,1
3853732,"Ela é experiente, sentando me deixe mais leve.","[""outros""]",outros,100.0,2,3,1
3853772,"Ela é minha flor de marte
.","[""identidade""]",identidade,100.0,2,3,1
3853841,"Paraíso, elas são a passagem.","[""valores""]",valores,50.0,2,1,1
3853932,Mulher elétrica.,"[""identidade""]",identidade,50.0,2,2,1
3853946,"Ô, fé, no banco do carona, ela é maravilhosa, cheirosa.","[""aparencia""]",aparencia,100.0,2,6,1
3854130,Ela é a perdição e acabou que eu virei refém.,[],,0.0,2,0,0
385418,"ele tá sujo, todo amassado,.","[""identidade""]",identidade,100.0,2,3,1
3854580,O telefone na chamada é mais de cem.,"[""outros""]",outros,50.0,2,1,1
3854883,"Foda-se as diferenças, do bem ela é provida.","[""identidade""]",identidade,50.0,2,3,1
385528,"Ela chega linda, chega e apavora.","[""comportamentos""]",comportamentos,100.0,2,4,1
3855336,Eu sagitariano e ela escorpiana.,[],,0.0,2,0,0
3855387,Eu transando com mulheres experientes.,"[""comportamentos""]",comportamentos,100.0,2,2,1
3855577,"Mulher virtuosa, ela é meu tesouro.","[""identidade""]",identidade,50.0,2,4,1
3855649,Coincidentemente ela é capricorniana.,"[""identidade""]",identidade,50.0,2,1,1
385569,Se ele faz gostoso então você faz melhor que ele.,"[""comportamentos""]",comportamentos,100.0,2,4,1
385605,Já descobri que ele é seu ex.,"[""identidade"", ""papel_social""]",identidade,100.0,2,4,2
3856388,"Amor, de cabelo solto, ela tá solteira.","[""papel_social""]",papel_social,50.0,2,1,1
385653,"Ela não é difícil, não é diferente.","[""comportamentos""]",comportamentos,50.0,2,1,1
3856567,"Poxa preta, as mina tava loca.","[""comportamentos""]",comportamentos,50.0,2,1,1
3856620,"No fim das contas, todo pai é um homem morcego.","[""identidade""]",identidade,50.0,2,1,1
3856912,"Ver que a neta é foda, missão num tá falida.","[""papel_social""]",papel_social,50.0,2,3,1
3857434,"Ela é tão diferente, eu de rolé pelo mundo.","[""identidade""]",identidade,50.0,2,3,1
3857627,Niro é top.,"[""habilidades""]",habilidades,50.0,2,2,1
385769,"Ela perde o controle, ela fica animadinha.","[""comportamentos""]",comportamentos,100.0,2,3,1
3857854,Vejo um jogo cênico dos moço cômico.,"[""identidade""]",identidade,50.0,2,2,1
385788,"Ela é top, elite é modelo classe a.","[""aparencia""]",aparencia,50.0,2,1,1
3858079,E ela achou grandiosos planos que saíram da minha boca.,"[""outros""]",outros,50.0,2,1,1
3858265,O homem livre se envolve com livros.,"[""identidade""]",identidade,50.0,2,4,1
3858337,Meu menino é um deus ateu.,[],,0.0,2,0,0
3858611,Eu só me considero um rei porque ela é uma rainha.,"[""identidade""]",identidade,100.0,2,4,1
385875,A mulher tá largada de mim.,"[""identidade""]",identidade,100.0,2,3,1
3858771,"Tá tudo errado, eles tão vidrado, só querem ver o que o mundo tem.","[""comportamentos""]",comportamentos,50.0,2,2,1
3859143,Debaixo dessa farda eu só vejo homem covarde.,"[""identidade""]",identidade,50.0,2,2,1
3859436,O homem ariano não é o super-homem de.,"[""identidade""]",identidade,100.0,2,3,1
3859519,"Esfregando, ela é a lâmpada, eu sou o gênio.","[""identidade""]",identidade,50.0,2,3,1
3859652,"Só garoto novo (Garoto novo) , cria do morro (Cria do morro).","[""identidade""]",identidade,50.0,2,2,1
3859739,"ela tá virada, ela é pipa avoada.","[""comportamentos""]",comportamentos,100.0,2,3,1
3859800,Ustra nunca foi brilhante.,"[""outros""]",outros,50.0,2,2,1
3859879,Eles são racista?,"[""identidade""]",identidade,50.0,2,1,1
3859885,Mas eles mesmos que venderam as armas.,"[""outros""]",outros,50.0,2,2,1
3860134,"Sob a luz do luar, imagina ela nua.","[""aparencia""]",aparencia,50.0,2,2,1
3860709,Tipo toda mãe solteira.,"[""papel_social""]",papel_social,100.0,2,5,1
3861195,"Mulher periférica, sistema teme.","[""identidade""]",identidade,100.0,2,4,1
3861215,Mas não bota uma mina preta nos clipe.,"[""identidade""]",identidade,50.0,2,2,1
3861231,Que por eles memo foi morto.,"[""outros""]",outros,50.0,2,2,1
3861330,"Ela é linda, menina.","[""aparencia""]",aparencia,50.0,2,1,1
3861336,"Tesouro, chata, ela é paz pra um psicopata.","[""identidade""]",identidade,50.0,2,2,1
3861628,Preparei pra eles novos paletós de madeira.,"[""outros""]",outros,100.0,2,2,1
3861653,Jorge escolhi ser amado.,"[""valores""]",valores,50.0,2,1,1
3861777,Porque sei que ela quer ficar high.,[],,0.0,2,0,0
3861809,Descobri que minha mina tá grávida.,[],,0.0,2,0,0
3861833,E mexer com ela é igual mexer comigo.,"[""comportamentos""]",comportamentos,100.0,2,3,1
3861869,Note que todo menino é um rei.,"[""identidade""]",identidade,50.0,2,1,1
3861871,No banco do carona ela é maravilhosa.,"[""identidade""]",identidade,50.0,2,2,1
38619,"Clyde da quebrada (aham) Capa de revista, a minha mandraka (aham) Se eu tô no toque, ela é mochila.","[""identidade""]",identidade,50.0,2,5,1
3862291,"Se deus é perfeito, ele é indiferente.","[""valores""]",valores,100.0,2,3,1
3862334,"Se eles são rap, eu sou o.","[""identidade""]",identidade,100.0,2,3,1
3862342,Eu quero acender enquanto ela quica.,"[""comportamentos""]",comportamentos,50.0,2,1,1
3863219,"É ela não vai ser transferida (jamais)
.","[""papel_social""]",papel_social,50.0,2,2,1
3863297,"Sei que homem é homem, moleque é moleque.","[""identidade""]",identidade,100.0,2,2,1
3863327,Hoje ela é minha menina.,"[""identidade"", ""papel_social""]",identidade,100.0,2,4,2
3863328,Linda mulher libertina.,"[""aparencia""]",aparencia,100.0,2,3,1
3863399,O homem sábio sempre aprende com o passado que teve.,"[""identidade""]",identidade,50.0,2,4,1
3863606,"Cult passa mau, rei real.","[""identidade"", ""papel_social""]",identidade,100.0,2,5,2
3863618,"É que ela linda, linda, linda, linda, linda, linda.","[""aparencia""]",aparencia,100.0,2,2,1
3863713,"Ela é gostosa demais, ela é bonita demais.","[""identidade""]",identidade,50.0,2,2,1
3863743,"Ela é sutil como um beijo
.","[""identidade""]",identidade,100.0,2,3,1
3863817,"Se a responsa tá no porte, ela não vai ser transferida.",[],,0.0,2,0,0
386385,Bebe la a cachaça ela é muito boa.,"[""comportamentos""]",comportamentos,50.0,2,2,1
3863884,"Desde menino novo, bruxo.","[""aparencia""]",aparencia,50.0,2,1,1
3863971,Ela é caçadora de emoção.,"[""comportamentos""]",comportamentos,100.0,2,4,1
3864507,"O estado é um rei gordo, arrogante e velho
.","[""aparencia""]",aparencia,50.0,2,3,1
386452,eutão da licença seu moço zumbi por zumbi ja vivi.,"[""outros""]",outros,100.0,2,3,1
386468,Ela era sua esposa.,[],,0.0,2,0,0
3865489,"Eu tento ser um homem bom, melhorar todo dia.","[""valores""]",valores,50.0,2,1,1
3865490,Tem fases que eu sou um homem ruim e nem mesmo me empenho.,"[""identidade""]",identidade,100.0,2,4,1
3865538,Final do dia com grana na conta e mina gata.,"[""aparencia""]",aparencia,100.0,2,2,1
386555,Bebe lá a cachaça ela é muito boa.,"[""outros""]",outros,50.0,2,2,1
3866652,"Cercado de mulher fútil que é útil só pra foder
.","[""identidade""]",identidade,50.0,2,4,1
3866771,"Mas um dia vazio, outra mulher louca.",[],,0.0,2,0,0
3866898,Pra eles parece tão fácil.,"[""habilidades""]",habilidades,100.0,2,3,1
3866997,"Que eu conheci um dia, menina inocente.","[""comportamentos""]",comportamentos,100.0,2,3,1
3867158,"Zé não é lembrado, um.","[""identidade""]",identidade,50.0,2,2,1
3867266,Eles falam mau do.,"[""comportamentos""]",comportamentos,100.0,2,2,1
3867495,"Se ele vai acaba alegre, ou se acaba por aqui..","[""identidade""]",identidade,50.0,2,1,1
3867993,Agarre esse halter e segura ele inteiro.,"[""outros""]",outros,100.0,2,2,1
3868000,Ele foi condenado por zeus pra segurar.,"[""identidade""]",identidade,50.0,2,3,1
3868316,Ela é gremista e eu sou colorado.,"[""identidade""]",identidade,100.0,2,2,1
3868331,"Eu não me importo com detalhes, mas ela é detalhista
.","[""identidade""]",identidade,100.0,2,4,1
3868334,"Ela é tão meiga, irmão, e eu pago de durão.","[""comportamentos""]",comportamentos,50.0,2,1,1
3868339,Ela é sempre muito calma e eu explodo sem pensar.,"[""identidade""]",identidade,50.0,2,1,1
3868343,"E eu conheço ela, pra mim ela foi feita.","[""identidade""]",identidade,100.0,2,5,1
3868344,"Amo até os defeitos, eu diria ela é perfeita.","[""identidade"", ""aparencia""]",identidade,100.0,2,5,2
3868351,"Ela é cheia de sonhos, eu sou meio indeciso.","[""identidade""]",identidade,50.0,2,1,1
38688,Ele é falso e mentiroso vou chamar de.,"[""valores""]",valores,50.0,2,2,1
3868973,"Deixei ela falar sozinha, vou comer que ganho mais.","[""outros""]",outros,50.0,2,1,1
3869294,"Alem de ser otário ele ainda é muito gordo""
.","[""aparencia""]",aparencia,100.0,2,2,1
3869431,"Mina doida, tora!
.","[""comportamentos""]",comportamentos,100.0,2,3,1
3869564,E ela tá sempre mó daora.,[],,0.0,2,0,0
3869801,a missão era matar mas nois merecia ser santo.,"[""identidade""]",identidade,50.0,2,3,1
3870191,"Ai, ô, mulher bonita.","[""aparencia""]",aparencia,100.0,2,3,1
3870587,Que eu tenho filho pra criar e minha mulher é braba.,"[""identidade""]",identidade,50.0,2,2,1
3870787,"Sem cartões de quartos de hotéis, minas infiéis.","[""outros""]",outros,100.0,2,2,1
3871042,"Na levada quetamina, e eu odeio mina quieta.","[""comportamentos""]",comportamentos,50.0,2,2,1
3871229,Mano ta louco nada é por acaso.,"[""outros""]",outros,50.0,2,3,1
3871312,Damas belas falam uh.,"[""comportamentos""]",comportamentos,50.0,2,2,1
3871434,E elas louca quer sentar na pica.,"[""comportamentos""]",comportamentos,100.0,2,2,1
38715,Ele é falso e mentiroso vou chamar de loki.,"[""identidade""]",identidade,100.0,2,2,1
3871791,"Se ela é missão impossível, eu sou tom cruise.","[""identidade""]",identidade,50.0,2,3,1
3871798,Ela é cobiçada tipo marilyn monroe.,"[""identidade"", ""papel_social""]",identidade,100.0,2,5,2
3871823,"Ei, que mina difícil.","[""comportamentos""]",comportamentos,100.0,2,4,1
3871832,"Uou, nog, essa mina é mó maluca (fala memo).","[""identidade"", ""comportamentos""]",identidade,100.0,2,5,2
