frase_id,sim,nao,nao_sei,not_annotated,total_annotations,valid_annotations,frase,tem_padrao,real_class,majority_annotation,agreement_rate
2068716,2,0,0,1,3,2,Você é menina moça.,Female,sim,sim,100.0
2068720,2,0,0,1,3,2,"Menina moça, tão bela.",Female,sim,sim,100.0
2068740,2,0,0,1,3,2,"É coco menina, menina mulher.",Female,sim,sim,100.0
2068864,3,0,0,1,4,3,Essa menina é uma brasa.,Female,sim,sim,100.0
2068867,1,0,0,2,3,1,E ela é apimentada.,Female,sim,sim,100.0
2069186,1,0,0,3,4,1,"Senhora rainha, Quelé.",Female,sim,sim,100.0
2071237,4,0,0,0,4,4,Minha princesa cinderela.,Female,sim,sim,100.0
2072017,2,0,0,2,4,2,Ele é fodão.,Male,sim,sim,100.0
2072046,3,0,1,0,4,4,E as meninas ficam loucas.,Female,sim,sim,75.0
2072339,3,1,0,0,4,4,"Lá vem o homem, que matou o homem que matou o homem mau.",Male,sim,sim,75.0
2072342,2,1,0,1,4,3,Pois o homem que matou o homem mau.,Male,sim,sim,66.66666666666667
2072356,2,0,0,1,3,2,Um homem bom e corajoso e ligeiro no gatilho apareceu.,Male,sim,sim,100.0
2072359,3,0,0,1,4,3,A preferida do homem bom.,Male,sim,sim,100.0
2072364,2,1,0,1,4,3,No chão o homem mau ficou.,Male,sim,sim,66.66666666666667
2072366,1,0,0,2,3,1,E o homem bom com a recompensa que ganhou.,Male,sim,sim,100.0
2072369,3,0,0,1,4,3,"Lá vai o homem, que matou o homem que matou o homem mau.",Male,sim,sim,100.0
2072388,4,0,0,0,4,4,Tem o homem foguete.,Male,sim,sim,100.0
2072434,1,0,0,2,3,1,Nos dias que ela fica minguada.,Female,sim,sim,100.0
2072461,1,0,0,2,3,1,De um homem simpático e feliz.,Male,sim,sim,100.0
2072464,2,0,0,2,4,2,"Qualquer homem feio, qualquer homem feio.",Male,sim,sim,100.0
2072827,3,0,0,1,4,3,"Ai ai ai, moça bonita.",Female,sim,sim,100.0
2072831,2,0,0,1,3,2,Moça bonita.,Female,sim,sim,100.0
2072836,4,0,0,0,4,4,"Moça bonita, ai ai ai.",Female,sim,sim,100.0
2072837,3,0,0,1,4,3,"Moça bonita, bonita fêmea.",Female,sim,sim,100.0
2072854,1,0,0,1,2,1,"Ai ai ai moça bonita, moça bonita.",Female,sim,sim,100.0
2072858,3,0,0,1,4,3,"Moça bonita, moça bonita.",Female,sim,sim,100.0
2072904,2,0,0,1,3,2,Mulher brasileira eu quero você prá mim.,Female,sim,sim,100.0
2072922,3,0,0,0,3,3,Mulher brasileira...,Female,sim,sim,100.0
2072923,1,0,0,2,3,1,mulher brasileira.,Female,sim,sim,100.0
2072959,3,0,0,1,4,3,"Mulher graciosa, alcança a honra.",Female,sim,sim,100.0
2073030,3,1,0,0,4,4,Todo homem deve ter uma mulher bonita.,Female,sim,sim,75.0
2073174,2,0,1,1,4,3,Menina menininha.,Female,sim,sim,66.66666666666667
2073223,2,0,0,2,4,2,Pois menina bonita não chora.,Female,sim,sim,100.0
2073606,2,0,0,2,4,2,Ela é a liberdade.,Female,sim,sim,100.0
2073607,1,0,0,3,4,1,Ela é a rima e o amor.,Female,sim,sim,100.0
2073608,2,1,0,0,3,3,Ela é a mulher.,Female,sim,sim,66.66666666666667
2073609,2,0,0,2,4,2,Ela é a sensualidade.,Female,sim,sim,100.0
2073619,2,0,0,1,3,2,E tem mais ela é linda demais.,Female,sim,sim,100.0
2073652,2,0,0,1,3,2,Por que ele é um herói.,Male,sim,sim,100.0
2073966,1,0,0,3,4,1,Pois ele é o padrinho de sinhá.,Male,sim,sim,100.0
2074016,2,0,0,1,3,2,Moça simpática prendada ano ginasial completo.,Female,sim,sim,100.0
2074033,1,0,0,3,4,1,Pois um moço simpático.,Male,sim,sim,100.0
2074498,2,0,0,1,3,2,"Eu quero mais é a moça bonita que passa,.",Female,sim,sim,100.0
2074514,1,0,0,2,3,1,"Ele vem saliente, alegre, contente,.",Male,sim,sim,100.0
2074716,2,1,0,1,4,3,"Cantador é cantador,.",Male,sim,sim,66.66666666666667
2074984,2,1,0,1,4,3,Da burguesia e dos homens ilustres da.,Male,sim,sim,66.66666666666667
2075203,2,0,0,2,4,2,"Claudionor era um rapaz inteligente,.",Male,sim,sim,100.0
2075719,2,0,1,0,3,3,Que em todo lugar mulher sempre é mulher..,Female,sim,sim,66.66666666666667
2076622,1,0,0,3,4,1,Tu es a filha pródiga que volta.,Female,sim,sim,100.0
2076751,2,0,0,2,4,2,"Ah, eu vivo entre mulheres levianas.",Female,sim,sim,100.0
2078052,3,0,0,1,4,3,"Menina rosa, botão e flor.",Female,sim,sim,100.0
2078060,2,0,0,1,3,2,"Boneca linda, menina morena.",Female,sim,sim,100.0
2078365,1,0,0,2,3,1,Eu sou um menino grande iaia.,Male,sim,sim,100.0
2079044,1,0,0,2,3,1,Ta cheio de mulher bonita não podia ser melhor.,Female,sim,sim,100.0
2079045,2,0,0,1,3,2,"Tem mulher casada, tem mulher solteira.",Female,sim,sim,100.0
2079046,2,0,0,2,4,2,"Tem viúva nova, e moça namoradeira.",Female,sim,sim,100.0
2079489,1,0,0,2,3,1,Sempre disseram que ele é um caso sério.,Male,sim,sim,100.0
2079941,1,0,0,2,3,1,"Soares é japonesa ou não, Banzai!",Male,sim,sim,100.0
2080953,2,0,0,2,4,2,Mulher valente é minha mãe..,Female,sim,sim,100.0
2081764,2,0,0,1,3,2,"Tu é dark, ele rip, ela é punk, todos dançam funk lá.",Female,sim,sim,100.0
2083178,2,0,0,0,2,2,"Todo homem rude, todo homem sábio.",Male,sim,sim,100.0
2083227,3,0,0,1,4,3,"Gostosa, ela é gostosa.",Female,sim,sim,100.0
2083270,4,0,0,0,4,4,O homem é um espírito eterno.,Male,sim,sim,100.0
2083271,2,0,0,1,3,2,O homem é um arquetipal eterno..,Male,sim,sim,100.0
2083459,3,0,0,1,4,3,Há 10.000 anos o homem vive feliz.,Male,sim,sim,100.0
2083540,1,0,0,2,3,1,Uma dama milhonária e perigosa.,Female,sim,sim,100.0
2083553,4,0,0,0,4,4,Passam-se os anos o homem vive feliz.,Male,sim,sim,100.0
2083590,2,0,0,1,3,2,Pelas moças bonitas.,Female,sim,sim,100.0
2083597,2,1,0,1,4,3,"Pelas moças bonitas eu vou torcer, eu vou.",Female,sim,sim,66.66666666666667
2083626,2,1,0,0,3,3,Ela quer ser testada rigorosamente.,Female,sim,sim,66.66666666666667
2084059,3,0,0,1,4,3,Por duas mulheres sorridentes.,Female,sim,sim,100.0
2084380,3,0,0,0,3,3,Mulher bonita e elegante.,Female,sim,sim,100.0
2084392,4,0,0,0,4,4,Uma linda dama negra.,Female,sim,sim,100.0
2086462,3,0,0,0,3,3,Ele foi meu camarada.,Male,sim,sim,100.0
2087139,2,1,0,1,4,3,Ela fica contente.,Female,sim,sim,66.66666666666667
2087242,3,0,1,0,4,4,"Onde tem mulher bonita, homem não quer ficar só.",Female,sim,sim,75.0
2088054,3,0,0,1,4,3,"Ele é movimento, se move com o tempo.",Male,sim,sim,100.0
2088782,1,0,0,2,3,1,Mulher é flor que sabe ao mundo perfumar.,Female,sim,sim,100.0
2089003,3,0,0,1,4,3,Do lugar moça mais bela.,Female,sim,sim,100.0
2089263,2,0,0,2,4,2,"Arlindo é pai d'égua, foi passando a régua, eu fiquei logo bão.",Male,sim,sim,100.0
2089392,3,0,0,0,3,3,"Acredite, ela é chic radical.",Female,sim,sim,100.0
2089405,2,1,0,1,4,3,Besterol ela acha genial.,Female,sim,sim,66.66666666666667
2089513,2,1,0,0,3,3,"Tem retrato falado, ele é o bão.",Male,sim,sim,66.66666666666667
2089515,3,0,0,0,3,3,"Mas não pegou prisão, ele é o cão.",Male,sim,sim,100.0
2089853,2,1,0,1,4,3,Que ele é o espelho do espelho que sou eu.,Male,sim,sim,66.66666666666667
2090066,1,0,0,3,4,1,nosso amor não tem mais jeito ele quase perfeito é dificil ter fim.,Male,sim,sim,100.0
2090228,1,0,0,2,3,1,Dia de festa menina namoradeira.,Female,sim,sim,100.0
2090346,4,0,0,0,4,4,Que esse amor me fez um homem sofredor.,Male,sim,sim,100.0
2090387,3,0,0,1,4,3,Ela é boazinha eu meter lhe o pau.,Female,sim,sim,100.0
2090393,2,0,0,2,4,2,Querendo pegar ela por ela ser sozinha.,Female,sim,sim,100.0
2090513,2,1,0,1,4,3,Posso dizer que ela é boa de cama.,Female,sim,sim,66.66666666666667
2090662,2,1,0,1,4,3,"Ela não achou muito bom, mais eu peguei;.",Female,sim,sim,66.66666666666667
2091131,3,0,0,1,4,3,"Eu tô bem na fita, só mulher bonita.",Female,sim,sim,100.0
2091570,3,0,0,1,4,3,Ei ele é rei ele é cor.,Male,sim,sim,100.0
2091632,2,0,0,2,4,2,"Ela quica, ela para.",Female,sim,sim,100.0
2091760,3,0,0,0,3,3,O homem carinhoso fiel que te amava.,Male,sim,sim,100.0
2091817,2,0,0,2,4,2,Niguém sabe se ele é branco.,Male,sim,sim,100.0
2092291,2,1,0,0,3,3,ele é todinho seu.,Male,sim,sim,66.66666666666667
2092565,3,1,0,0,4,4,Ele é leão do império.,Male,sim,sim,75.0
2093494,3,0,0,1,4,3,Ela é magnética!,Female,sim,sim,100.0
2093495,3,0,0,1,4,3,Ela é magnética!.,Female,sim,sim,100.0
2093544,2,1,0,1,4,3,Ela é minha dor.,Female,sim,sim,66.66666666666667
2093766,4,0,0,0,4,4,ela será eternamente gloriosa!.,Female,sim,sim,100.0
2095533,2,1,0,1,4,3,Moço cansado de remar contra a maré.,Male,sim,sim,66.66666666666667
2096559,3,0,0,1,4,3,Eu sou um menino passarinho.,Male,sim,sim,100.0
2096738,3,0,0,1,4,3,"Ela é falsa tá na cara, seu semblante já mostrou.",Female,sim,sim,100.0
2097109,3,0,0,0,3,3,Quando passa uma mina manhosa.,Female,sim,sim,100.0
2097263,3,0,0,1,4,3,"Mulher dengosa, quero.",Female,sim,sim,100.0
2097334,2,0,1,0,3,3,ache ela bem má ....,Female,sim,sim,66.66666666666667
2097455,3,0,0,1,4,3,Uma mulher decente.,Female,sim,sim,100.0
2097471,2,0,0,1,3,2,Ele é meu neto e eu sou cunhado dele.,Male,sim,sim,100.0
2097602,4,0,0,0,4,4,"Ele é tão palpitoso, tão fofinho e bonitinho.",Male,sim,sim,100.0
2097751,1,0,0,3,4,1,Todo homem é sonhador.,Male,sim,sim,100.0
2097784,2,1,0,0,3,3,"Chamego de motorista, é menina é menina.",Female,sim,sim,66.66666666666667
2097931,2,0,0,2,4,2,"Mãe menininha rezando, pra gente no cantua..",Female,sim,sim,100.0
2098887,3,1,0,0,4,4,Mas no forró se tiver mulher bonita.,Female,sim,sim,75.0
2099974,2,1,0,0,3,3,Ela não tem mais celular;.,Female,sim,sim,66.66666666666667
2100134,3,0,0,0,3,3,"Quanta alegria das meninas dançadeiras,.",Female,sim,sim,100.0
2100149,2,0,0,1,3,2,"Ela é a dona,.",Female,sim,sim,100.0
2100296,2,0,0,2,4,2,Faz o homem menino viver mais feliz.,Male,sim,sim,100.0
2101507,4,0,0,0,4,4,Ele é famoso.,Male,sim,sim,100.0
2101673,1,0,0,3,4,1,Tem tanta menina bonita.,Female,sim,sim,100.0
2101959,1,0,0,1,2,1,que não gostava de festas / e tinha três filhas solteiras /.,Female,sim,sim,100.0
2102038,2,0,0,1,3,2,Com a filha mais nova do patrão.,Female,sim,sim,100.0
2102057,2,1,0,1,4,3,Cachaça e mulher bonita foi a minha perdição.,Female,sim,sim,66.66666666666667
2102179,3,0,0,0,3,3,Homem casado quando tá cheio no dinheiro.,Male,sim,sim,100.0
2102208,2,0,1,1,4,3,quando chega no samba ela mostra que é bamba ela é nota dez.,Female,sim,sim,66.66666666666667
2102470,2,1,0,1,4,3,sei que essa menina tá apaixonada.,Female,sim,sim,66.66666666666667
2102488,1,0,0,3,4,1,sou um homem diferente.,Male,sim,sim,100.0
2103280,3,0,0,1,4,3,"Moça donzela, mulher dama ilusão.",Female,sim,sim,100.0
2103485,3,0,0,0,3,3,"Moça linda, por favor,.",Female,sim,sim,100.0
2103631,2,0,0,2,4,2,No meu tempo de criança eu era menino chato.,Male,sim,sim,100.0
2103646,3,0,0,1,4,3,Uma moça bonita.,Female,sim,sim,100.0
2103654,1,0,0,2,3,1,Mas uma moça bonita.,Female,sim,sim,100.0
2104249,4,0,0,0,4,4,Nesse jeitinho de moça brejeira.,Female,sim,sim,100.0
2104412,2,0,0,2,4,2,Porque ele é um pedaço de mim.,Male,sim,sim,100.0
2105011,3,0,0,1,4,3,Ela é cheirosinha.,Female,sim,sim,100.0
2105243,1,0,0,3,4,1,No norte ele era querido.,Male,sim,sim,100.0
2105502,2,0,0,2,4,2,Eu sou o fogo ela é a lenha da fogueira.,Female,sim,sim,100.0
2105668,2,0,0,2,4,2,Moça bonita bota água de cheiro.,Female,sim,sim,100.0
2105826,2,0,0,1,3,2,Ele é um artista.,Male,sim,sim,100.0
2105913,2,0,0,2,4,2,Mulher bonita na sala a gritar.,Female,sim,sim,100.0
2106056,4,0,0,0,4,4,Dança cabra muito feio e muita menina bunita.,Female,sim,sim,100.0
2106674,3,0,0,1,4,3,"Que mulher doida,doida,doida,doida.",Female,sim,sim,100.0
2106725,3,0,0,1,4,3,Essa mulher tão boa de cama.,Female,sim,sim,100.0
2107011,2,0,0,2,4,2,E a mulher nao é chegada em homem nao.,Female,sim,sim,100.0
2107160,2,0,0,1,3,2,Eu arrochei uma menina tão linda.,Female,sim,sim,100.0
2107164,2,0,0,1,3,2,essa mulher tão boa de cama.,Female,sim,sim,100.0
2107166,2,0,0,1,3,2,eita mulher tão boa de cama.,Female,sim,sim,100.0
2107267,1,0,0,2,3,1,"Mas ela é feia, é feia, é feia, é feia que doi.",Female,sim,sim,100.0
2107394,1,0,0,1,2,1,"que mulher doida,doida,doida doida,doida doida doida.",Female,sim,sim,100.0
2107481,2,1,0,1,4,3,O homem quando é forte.,Male,sim,sim,66.66666666666667
2107502,1,0,0,3,4,1,Vc é fogosa demais.,Male,sim,sim,100.0
2108064,3,0,0,0,3,3,Nem homem bonito.,Male,sim,sim,100.0
2108799,3,0,0,0,3,3,Alagoas é mulher é boa (bebe e beija).,Female,sim,sim,100.0
2109250,2,0,0,1,3,2,"hoje em dia elas estão bebendo igual papai"".",Female,sim,sim,100.0
2109597,3,1,0,0,4,4,As meninas gingam gigam sem parar.,Female,sim,sim,75.0
2111432,3,0,0,1,4,3,Nessa história ela é a dama.,Female,sim,sim,100.0
2111767,3,0,0,1,4,3,Sou rapaz honesto.,Male,sim,sim,100.0
2111812,1,0,0,3,4,1,Uma mulher bonitinha.,Female,sim,sim,100.0
2111949,3,0,0,1,4,3,"Você é um homem casado,.",Male,sim,sim,100.0
2112749,1,0,0,3,4,1,O homem é bicho feroz.,Male,sim,sim,100.0
2112769,3,0,0,0,3,3,você é um homem casado.,Male,sim,sim,100.0
2113761,1,0,0,2,3,1,Mulher bonita pra admirar.,Female,sim,sim,100.0
2113905,3,0,0,0,3,3,"Virou homem forte, não teve receio.",Male,sim,sim,100.0
2114045,2,0,0,1,3,2,ele é dono do império.,Male,sim,sim,100.0
2114093,2,0,0,1,3,2,Ele tá apaixonado.,Male,sim,sim,100.0
2114323,2,0,0,1,3,2,Pra filha mais velha comprou um.,Female,sim,sim,100.0
2114408,2,0,0,1,3,2,"""Que garoto esperto.",Male,sim,sim,100.0
2114893,1,0,0,2,3,1,Sertanejo homem forte.,Male,sim,sim,100.0
2115015,2,0,0,1,3,2,"Ela é top, e eu do samba quente.",Female,sim,sim,100.0
2115249,1,0,0,2,3,1,"Enquanto ela deu duro, não deram valor..",Female,sim,sim,100.0
2116746,2,0,0,1,3,2,Nesta pátria mãe querida.,Female,sim,sim,100.0
2116956,1,0,0,1,2,1,Menina dona do meu amor.,Female,sim,sim,100.0
2117106,2,0,0,1,3,2,Mulheres guerreiras.,Female,sim,sim,100.0
2117482,4,0,0,0,4,4,Essa mulher é pura beleza.,Female,sim,sim,100.0
2117597,2,0,0,1,3,2,Teresa era bem forte.,Female,sim,sim,100.0
2118621,1,0,0,2,3,1,"Tu és ,a filha pródiga que volta,.",Female,sim,sim,100.0
2118925,3,1,0,0,4,4,Benedito não foi encontrado.,Male,sim,sim,75.0
2119831,2,0,0,1,3,2,Mas ele é o rei da prosa.,Male,sim,sim,100.0
2119855,3,1,0,0,4,4,Ele é hors concours.,Male,sim,sim,75.0
2120046,3,0,0,0,3,3,Não acredito em homem valente.,Male,sim,sim,100.0
2120149,3,0,1,0,4,4,Ela fica chateada.,Female,sim,sim,75.0
2120945,2,0,0,1,3,2,Que ela é feliz.,Female,sim,sim,100.0
2121598,2,0,0,1,3,2,Minha moça bonita!.,Female,sim,sim,100.0
2122730,2,0,0,2,4,2,E também assim é a mulher peituda.,Female,sim,sim,100.0
2125744,3,1,0,0,4,4,A mina é sensação.,Female,sim,sim,75.0
2128008,1,0,0,2,3,1,Tem homem que não abre mão de uma mulher gordinha.,Female,sim,sim,100.0
2128012,4,0,0,0,4,4,Tem homem que se apaixona por mulher carente.,Female,sim,sim,100.0
2128035,3,0,0,0,3,3,Uma mina bonita.,Female,sim,sim,100.0
2128351,2,0,0,2,4,2,"Essa mulher já ta cheia de magoa,.",Female,sim,sim,100.0
2128358,2,0,0,2,4,2,Ela é uma dama que honra a fidelidade.,Female,sim,sim,100.0
2128369,4,0,0,0,4,4,Essa mulher ta cheia de lamentos.,Female,sim,sim,100.0
2128709,2,0,0,1,3,2,"Ela é linda, é divinal, é produto da favela.",Female,sim,sim,100.0
2129036,4,0,0,0,4,4,"É pimenta malagueta, mulher esporreta, vai te complicar.",Female,sim,sim,100.0
2129052,2,0,0,1,3,2,"Ela já tá serelepe, dizendo a todos no samba.",Female,sim,sim,100.0
2129056,3,0,0,1,4,3,"Ela tá cheia de graça, falou que pega de tapa.",Female,sim,sim,100.0
2130351,2,0,0,1,3,2,Um cavalheiro sonhador.,Male,sim,sim,100.0
2130395,1,0,0,3,4,1,Ela rouba a cena ela é turbinada.,Female,sim,sim,100.0
2130396,2,0,0,2,4,2,Ela é saliente toda marombada.,Female,sim,sim,100.0
2130397,4,0,0,0,4,4,Ela é atraente toda desenhada.,Female,sim,sim,100.0
2130398,4,0,0,0,4,4,Ela é gata de elite só curte área vip.,Female,sim,sim,100.0
2130502,1,0,0,3,4,1,Mas ele estava indecente.,Male,sim,sim,100.0
2130957,2,0,0,1,3,2,Mulher foi feita para o tanque.,Female,sim,sim,100.0
2133158,3,0,0,1,4,3,"Eu sei, minha namorada é linda.",Female,sim,sim,100.0
2133332,2,1,0,0,3,3,Me faço um namorado tão perfeito.,Male,sim,sim,66.66666666666667
2133485,2,0,0,1,3,2,"Olha só mas que loucura, essa menina é uma doçura.",Female,sim,sim,100.0
2134415,1,0,0,3,4,1,Que eu sou o homem mais feliz.,Male,sim,sim,100.0
2134429,2,0,0,2,4,2,Hoje sou um homem feliz.,Male,sim,sim,100.0
2135506,3,0,0,0,3,3,Ela é boa companheira.,Female,sim,sim,100.0
2136295,2,0,0,2,4,2,Menina bonita me temperou.,Female,sim,sim,100.0
2136614,3,0,0,0,3,3,"Um homem feliz, amor.",Male,sim,sim,100.0
2137156,3,0,0,0,3,3,"E ela é tão perfeita, só que não pra mim.",Female,sim,sim,100.0
2137568,2,0,0,1,3,2,Achou que eu não encontraria uma mina melhor.,Female,sim,sim,100.0
2137638,3,0,0,1,4,3,Ele é apaixonado.,Male,sim,sim,100.0
2137699,2,0,0,1,3,2,"Homem comum e até infiel, meu deus do céu.",Male,sim,sim,100.0
2138671,4,0,0,0,4,4,Ela é dona dos desejos..,Female,sim,sim,100.0
2138694,4,0,0,0,4,4,Minha princesa bandida....,Female,sim,sim,100.0
2139655,3,0,0,0,3,3,Esse teu jeitinho de mulher difícil me pegou.,Female,sim,sim,100.0
2140580,1,0,0,3,4,1,"essa mulher menina, cativante.",Female,sim,sim,100.0
2140875,1,0,0,3,4,1,Cheio de mulheres lindas.,Female,sim,sim,100.0
2140925,3,0,0,1,4,3,Ela é a namorada do meu melhor amigo.,Female,sim,sim,100.0
2140994,1,0,0,3,4,1,Me sentia o homem mais importante.,Male,sim,sim,100.0
2141975,4,0,0,0,4,4,Ela é incrível.,Female,sim,sim,100.0
2142008,2,0,0,1,3,2,Ela é tão vistosa.,Female,sim,sim,100.0
2142017,2,0,0,1,3,2,"Com um senhor cego e tão velho, eu pego um prego....",Male,sim,sim,100.0
2142092,1,0,0,3,4,1,"Casar com mulher feia, mulher feia não convém.",Female,sim,sim,100.0
2142094,3,0,0,0,3,3,"Não me convém, mulher feia não convém.",Female,sim,sim,100.0
2142100,2,0,0,0,2,2,"Casar com mulher linda, mulher linda não convém.",Female,sim,sim,100.0
2142102,3,0,0,1,4,3,"Não me convém, mulher linda não convém.",Female,sim,sim,100.0
2142108,2,0,0,2,4,2,"Casar com mulher baixa, mulher baixa não convém.",Female,sim,sim,100.0
2142110,1,0,0,3,4,1,"Não me convém, mulher baixa não convém.",Female,sim,sim,100.0
2142116,1,0,0,3,4,1,"Casar com mulher alta, mulher alta não convém.",Female,sim,sim,100.0
2142124,2,1,0,0,3,3,"Casar com mulher nova, mulher nova não convém.",Female,sim,sim,66.66666666666667
2142134,2,0,0,1,3,2,"Não me convém, mulher velha não convém.",Female,sim,sim,100.0
2142140,2,1,0,0,3,3,"Casar com mulher virgem, mulher virgem não convém.",Female,sim,sim,66.66666666666667
2142142,2,0,0,1,3,2,"Não me convém, mulher virgem não convém.",Female,sim,sim,100.0
2142156,3,0,0,1,4,3,"Casar com mulher fácil, mulher fácil não vai dar.",Female,sim,sim,100.0
2142194,2,0,0,1,3,2,"Casar com mulher loira, mulher loira não convém.",Female,sim,sim,100.0
2142196,2,1,0,1,4,3,"Não me convém, mulher loira não convém.",Female,sim,sim,66.66666666666667
2142204,3,0,0,1,4,3,"Não me convém, mulher pobre não convém.",Female,sim,sim,100.0
2142210,2,1,0,1,4,3,"Casar com mulher rica, mulher rica me convém.",Female,sim,sim,66.66666666666667
2142287,4,0,0,0,4,4,"Ela é descolada,.",Female,sim,sim,100.0
2142919,1,0,0,2,3,1,"Ele é baixinho, musculoso.",Male,sim,sim,100.0
2143131,3,0,0,1,4,3,sou um homem tão fiel.,Male,sim,sim,100.0
2144007,3,0,0,0,3,3,"Ela é minha cinderela, eu posso ser da favela.",Female,sim,sim,100.0
2144194,2,0,0,2,4,2,"Ela é cheirosa, sabe que é gostosa.",Female,sim,sim,100.0
2144198,2,0,0,2,4,2,Essa mina é diferente.,Female,sim,sim,100.0
2144240,2,1,0,0,3,3,Mas pra variar ele já tava enrolado.,Male,sim,sim,66.66666666666667
2144583,1,0,0,1,2,1,A minha namorada anda desconfiada.,Female,sim,sim,100.0
2144605,3,0,0,1,4,3,"A minha namorada é linda, vale ouro.",Female,sim,sim,100.0
2144943,2,0,0,2,4,2,Detalhes da mulher perfeita que é pra mim.,Female,sim,sim,100.0
2144948,2,0,0,2,4,2,Era uma mina diferente em cada esquina..,Female,sim,sim,100.0
2144956,3,0,0,1,4,3,"Ela é pagodeira, vai pro samba a semana inteira,.",Female,sim,sim,100.0
2145611,3,0,0,0,3,3,"Eu quis te olhar, a mulher nua.",Female,sim,sim,100.0
2146062,4,0,0,0,4,4,Pois a mulher é uma coisa bem singela.,Female,sim,sim,100.0
2147345,2,0,0,1,3,2,(Agora o seguinte: tem mulher virgem aqui?,Female,sim,sim,100.0
2147801,3,0,0,0,3,3,"Moça bonita, pescoço alto, aveludado, olhar de fada, voce é foda....",Female,sim,sim,100.0
2147979,2,0,0,1,3,2,Ela vem toda maneira menina ligeira.,Female,sim,sim,100.0
2147991,2,0,1,0,3,3,"Ela é funk, ela é rock, ela é bamba.",Female,sim,sim,66.66666666666667
2148410,3,0,0,1,4,3,Ela é a dona da parada.,Female,sim,sim,100.0
2148904,2,0,0,1,3,2,Você que lê livros de mulher nua.,Female,sim,sim,100.0
2148933,2,0,0,2,4,2,"Ela é diferente,.",Female,sim,sim,100.0
2148934,2,0,0,2,4,2,Ela é engraçada.,Female,sim,sim,100.0
2148950,2,1,0,1,4,3,Ela trabalha independente.,Female,sim,sim,66.66666666666667
2148951,2,0,0,1,3,2,Sempre disposta ela sempre tá contente.,Female,sim,sim,100.0
2149554,3,0,0,1,4,3,Alma de menina doce de viver.,Female,sim,sim,100.0
2149865,4,0,0,0,4,4,Eita mulher ciumenta.,Female,sim,sim,100.0
2152303,2,0,0,1,3,2,Eu hoje sou um homem mais feliz.,Male,sim,sim,100.0
2152805,3,1,0,0,4,4,Ela não é tão santa como você acha.,Female,sim,sim,75.0
2153725,3,0,0,0,3,3,Alma de menina boa de viver.,Female,sim,sim,100.0
2153839,3,0,0,0,3,3,Menina linda cor doce e singela.,Female,sim,sim,100.0
2153855,2,0,1,0,3,3,Contido nesse favo sedutor vem minha rainha dona do dom de seduzir.,Female,sim,sim,66.66666666666667
2154273,2,1,0,1,4,3,Cuidado ele é o cara!.,Male,sim,sim,66.66666666666667
2154281,2,0,0,2,4,2,Porque ele é o cara do momento.,Male,sim,sim,100.0
2155065,3,0,0,1,4,3,ele é teu amigo.,Male,sim,sim,100.0
2155827,2,0,0,2,4,2,Mulheres elegantes vestidas de prata.,Female,sim,sim,100.0
2155934,3,0,0,1,4,3,Ela canta bem alto que é pra vagabundo chorar.,Female,sim,sim,100.0
2157157,1,0,0,2,3,1,Essa garota é linda ..,Female,sim,sim,100.0
2157178,2,0,1,1,4,3,Essa mina faz geral perder a linha.,Female,sim,sim,66.66666666666667
2157195,1,0,0,3,4,1,Balança bem gostoso mina top da balada.,Female,sim,sim,100.0
2157383,2,0,0,2,4,2,Se a mina for responsa não pode vacilar.,Female,sim,sim,100.0
2157693,3,0,0,1,4,3,Ela é coisa rara de ver.,Female,sim,sim,100.0
